4
1,3,37,0,13,1,0
2,71,2,1,2,4,0
3,45,1,1,20,1,0
4,0,0,0,21,2,0
5,61,0,1,4,2,0
6,45,1,1,9,0,0
7,3,39,0,19,11,0
8,66,0,1,21,4,0
9,75,2,1,11,2,0
10,78,2,1,22,2,0
11,1,21,0,17,11,0
12,3,1,0,15,9,0
13,0,33,0,18,18,0
14,1,40,0,13,3,0
15,46,3,1,19,1,0
16,1,36,0,12,6,0
17,0,31,0,13,5,0
18,3,15,0,15,18,0
19,2,4,0,20,6,0
20,2,33,0,12,5,0
21,76,1,1,18,4,0
22,55,3,1,9,0,0
23,1,27,0,13,15,0
24,3,29,0,21,14,0
25,0,4,0,15,5,0
26,67,0,1,10,0,0
27,62,0,1,12,2,0
28,64,1,1,18,0,0
29,68,3,1,23,0,0
30,3,28,0,21,7,0
31,70,1,1,16,1,0
32,70,0,1,23,1,0
33,2,10,0,17,7,0
34,75,0,1,23,4,0
35,79,2,1,5,4,0
36,67,2,1,17,2,0
37,65,3,1,3,2,0
38,2,8,0,13,13,0
39,1,27,0,17,2,0
40,1,33,0,13,4,0
41,3,22,0,19,3,0
42,3,11,0,13,8,0
43,68,3,1,10,3,0
44,3,29,0,18,11,0
45,1,32,0,21,19,0
46,2,16,0,19,19,0
47,53,2,1,10,4,0
48,67,3,1,15,4,0
49,41,1,1,18,5,0
50,66,0,1,20,3,0
51,2,16,0,18,15,0
52,74,2,1,7,2,0
53,1,3,0,18,3,0
54,49,0,1,13,3,0
55,1,0,0,15,19,0
56,79,0,1,2,1,0
57,75,2,1,5,0,0
58,0,27,0,11,0,0
59,1,30,0,15,5,0
60,65,2,1,7,5,0
61,41,0,1,11,2,0
62,43,0,1,7,1,0
63,70,2,1,18,0,0
64,61,1,1,22,2,0
65,80,3,1,12,5,0
66,1,39,0,13,1,0
67,1,34,0,11,7,0
68,0,10,0,21,2,0
69,0,19,0,17,9,0
70,71,3,1,4,5,0
71,3,17,0,17,19,0
72,55,0,1,13,2,0
73,71,0,1,3,4,0
74,2,23,0,12,19,0
75,0,3,0,17,9,0
76,50,0,1,17,4,0
77,69,3,1,21,2,0
78,45,0,1,21,3,0
79,3,7,0,20,3,0
80,3,10,0,15,3,0
81,2,22,0,13,8,0
82,1,35,0,21,3,0
83,1,32,0,18,2,0
84,1,2,0,21,5,0
85,55,2,1,11,0,0
86,50,2,1,9,1,0
87,62,0,1,12,1,0
88,3,34,0,12,5,0
89,49,1,1,10,2,0
90,1,4,0,19,9,0
91,0,28,0,19,15,0
92,3,28,0,18,6,0
93,3,13,0,17,16,0
94,46,1,1,4,3,0
95,1,13,0,21,5,0
96,49,0,1,5,2,0
97,45,2,1,2,2,0
98,54,2,1,16,0,0
99,52,1,1,6,1,0
100,0,13,0,17,4,0
101,3,26,0,21,15,0
102,2,14,0,11,17,0
103,1,1,0,19,13,0
104,47,1,1,5,0,0
105,56,1,1,17,2,0
106,45,3,1,16,4,0
107,57,2,1,17,2,0
108,53,0,1,12,3,0
109,3,10,0,11,4,0
110,48,0,1,24,3,0
111,0,13,0,15,1,0
112,64,2,1,5,0,0
113,1,7,0,15,3,0
114,49,2,1,3,0,0
115,3,16,0,12,6,0
116,45,1,1,23,3,0
117,41,0,1,13,5,0
118,0,12,0,21,11,0
119,0,34,0,13,9,0
120,1,0,0,17,19,0
121,0,4,0,12,12,0
122,1,11,0,15,7,0
123,62,0,1,9,5,0
124,3,33,0,21,0,0
125,76,3,1,19,0,0
126,41,3,1,11,0,0
127,56,0,1,19,1,0
128,0,22,0,20,3,0
129,42,3,1,18,1,0
130,54,0,1,11,5,0
131,1,17,0,18,13,0
132,0,0,0,18,3,0
133,2,26,0,20,12,0
134,1,5,0,20,3,0
135,3,12,0,11,10,0
136,79,3,1,18,5,0
137,46,1,1,2,4,0
138,0,2,0,13,19,0
139,2,32,0,19,13,0
140,2,38,0,19,6,0
141,48,1,1,9,5,0
142,1,17,0,17,7,0
143,52,0,1,15,2,0
144,1,25,0,18,6,0
145,3,31,0,11,14,0
146,56,2,1,4,3,0
147,54,1,1,7,1,0
148,78,3,1,4,4,0
149,80,2,1,7,5,0
150,49,3,1,6,3,0
151,0,22,0,13,11,0
152,67,2,1,3,4,0
153,58,0,1,12,4,0
154,62,3,1,23,1,0
155,1,3,0,18,18,0
156,60,1,1,15,4,0
157,0,26,0,20,12,0
158,1,25,0,17,10,0
159,1,2,0,11,7,0
160,77,0,1,7,2,0
161,2,16,0,20,2,0
162,3,34,0,11,15,0
163,1,26,0,15,10,0
164,1,17,0,13,5,0
165,62,1,1,15,5,0
166,45,2,1,10,3,0
167,69,2,1,19,5,0
168,3,16,0,21,11,0
169,2,38,0,13,0,0
170,77,0,1,17,2,0
171,3,24,0,19,2,0
172,2,29,0,15,11,0
173,73,2,1,23,0,0
174,80,2,1,15,0,0
175,1,23,0,11,0,0
176,41,2,1,15,3,0
177,50,2,1,2,5,0
178,0,22,0,21,3,0
179,60,0,1,15,2,0
180,44,0,1,7,5,0
181,1,6,0,12,3,0
182,2,39,0,12,2,0
183,2,0,0,19,13,0
184,75,0,1,9,5,0
185,2,22,0,21,18,0
186,2,38,0,19,4,0
187,0,10,0,12,9,0
188,44,3,1,2,5,0
189,1,32,0,15,11,0
190,3,20,0,12,8,0
191,41,3,1,16,4,0
192,3,22,0,19,4,0
193,3,19,0,12,7,0
194,3,36,0,15,3,0
195,73,1,1,8,3,0
196,70,0,1,12,0,0
197,2,27,0,12,9,0
198,0,10,0,12,0,0
199,0,26,0,18,16,0
200,3,8,0,19,17,0
201,0,13,0,21,0,0
202,1,10,0,15,18,0
203,61,2,1,19,1,0
204,0,19,0,12,19,0
205,2,12,0,21,0,0
206,3,32,0,13,10,0
207,66,1,1,15,4,0
208,78,3,1,9,4,0
209,1,22,0,20,17,0
210,2,8,0,11,9,0
211,45,1,1,16,0,0
212,68,3,1,21,2,0
213,80,1,1,21,3,0
214,0,1,0,18,5,0
215,75,3,1,23,1,0
216,77,2,1,11,1,0
217,0,9,0,18,9,0
218,2,20,0,21,8,0
219,0,17,0,19,18,0
220,51,2,1,24,5,0
221,2,24,0,12,10,0
222,72,2,1,18,1,0
223,55,2,1,3,3,0
224,2,22,0,19,6,0
225,49,2,1,20,3,0
226,80,0,1,13,0,0
227,72,0,1,8,3,0
228,42,2,1,14,5,0
