4
91,0,15,0,18,12,2
208,76,2,1,5,4,2
380,3,15,0,20,2,2
320,46,3,1,2,2,2
341,25,3,1,2,3,2
21,61,0,1,12,3,2
112,92,1,1,14,3,2
44,8,0,1,9,5,2
356,3,15,0,17,17,2
188,1,19,0,21,9,2
122,14,1,1,18,4,2
142,51,1,1,15,5,2
23,8,0,1,5,0,2
263,2,66,0,12,12,2
181,1,53,0,12,4,2
127,51,1,1,14,0,2
261,2,79,0,15,16,2
317,25,3,1,21,1,2
257,2,79,0,11,7,2
283,2,79,0,15,7,2
386,3,82,0,16,10,2
201,48,2,1,10,1,2
243,48,2,1,19,0,2
18,61,0,1,12,4,2
220,48,2,1,3,3,2
99,0,82,0,13,18,2
120,51,1,1,10,4,2
284,2,79,0,18,6,2
387,3,82,0,12,5,2
190,1,53,0,13,1,2
268,2,79,0,13,5,2
1,58,0,1,10,0,2
264,2,66,0,12,3,2
199,1,53,0,16,14,2
22,61,0,1,20,1,2
149,14,1,1,11,4,2
353,3,82,0,20,14,2
94,0,65,0,11,16,2
311,46,3,1,22,3,2
130,92,1,1,10,1,2
86,0,65,0,18,13,2
171,1,19,0,12,15,2
229,43,2,1,22,4,2
292,2,82,0,17,18,2
371,3,19,0,17,2,2
260,2,82,0,16,9,2
103,14,1,1,5,4,2
172,1,53,0,11,3,2
393,3,82,0,17,3,2
102,14,1,1,24,3,2
98,0,82,0,14,10,2
88,0,65,0,20,4,2
285,2,82,0,18,16,2
133,92,1,1,5,3,2
158,1,53,0,16,2,2
301,46,3,1,7,0,2
147,14,1,1,19,0,2
59,0,15,0,20,4,2
159,1,19,0,16,8,2
83,0,82,0,18,1,2
389,3,19,0,17,7,2
302,4,3,1,7,1,2
364,3,82,0,21,17,2
280,2,82,0,18,4,2
381,3,19,0,19,8,2
336,25,3,1,21,3,2
9,58,0,1,10,5,2
233,43,2,1,11,2,2
225,48,2,1,6,1,2
197,1,17,0,13,6,2
73,0,65,0,12,16,2
331,25,3,1,10,2,2
244,76,2,1,11,1,2
20,61,0,1,21,5,2
49,8,0,1,11,1,2
0,61,0,1,17,0,2
30,61,0,1,19,3,2
35,8,0,1,17,2,2
55,0,15,0,19,1,2
296,2,82,0,19,16,2
213,43,2,1,6,1,2
134,14,1,1,5,1,2
174,1,53,0,15,11,2
307,25,3,1,22,5,2
15,8,0,1,2,0,2
96,0,82,0,11,1,2
234,76,2,1,11,5,2
395,3,82,0,13,7,2
53,0,65,0,12,11,2
390,3,19,0,13,5,2
291,2,82,0,12,0,2
250,2,66,0,14,18,2
266,2,66,0,19,7,2
107,51,1,1,15,1,2
50,0,82,0,21,7,2
202,76,2,1,19,0,2
11,58,0,1,24,3,2
77,0,82,0,21,15,2
25,8,0,1,22,5,2
370,3,15,0,19,13,2
71,0,65,0,19,3,2
350,3,19,0,18,4,2
114,14,1,1,21,4,2
121,14,1,1,15,1,2
322,4,3,1,21,0,2
144,51,1,1,22,3,2
368,3,82,0,17,11,2
319,25,3,1,6,4,2
104,14,1,1,7,4,2
379,3,15,0,15,5,2
294,2,82,0,16,5,2
281,2,66,0,18,18,2
116,51,1,1,8,1,2
182,1,53,0,16,1,2
274,2,79,0,21,15,2
69,0,15,0,14,17,2
272,2,79,0,16,15,2
155,1,53,0,20,13,2
70,0,65,0,16,14,2
157,1,17,0,12,3,2
140,14,1,1,8,4,2
279,2,66,0,20,14,2
150,1,53,0,21,8,2
304,4,3,1,20,5,2
352,3,19,0,12,16,2
372,3,19,0,19,17,2
143,14,1,1,5,4,2
108,51,1,1,3,2,2
145,14,1,1,8,4,2
196,1,53,0,21,16,2
375,3,82,0,19,7,2
3,58,0,1,9,0,2
48,58,0,1,0,4,2
128,92,1,1,23,1,2
251,2,79,0,11,9,2
169,1,53,0,18,15,2
314,46,3,1,18,5,2
231,76,2,1,22,3,2
93,0,65,0,14,2,2
106,51,1,1,21,0,2
394,3,15,0,21,19,2
2,61,0,1,8,3,2
330,25,3,1,4,2,2
308,25,3,1,17,3,2
84,0,65,0,14,17,2
349,4,3,1,3,3,2
253,2,79,0,14,10,2
232,48,2,1,5,0,2
297,2,66,0,17,2,2
267,2,66,0,15,10,2
8,58,0,1,1,1,2
247,76,2,1,17,1,2
38,61,0,1,2,3,2
12,58,0,1,23,1,2
14,61,0,1,2,0,2
76,0,65,0,19,16,2
17,61,0,1,21,5,2
207,43,2,1,21,3,2
396,3,15,0,21,13,2
156,1,53,0,12,17,2
81,0,82,0,13,11,2
61,0,15,0,14,1,2
191,1,17,0,16,5,2
310,25,3,1,22,2,2
78,0,82,0,17,5,2
305,46,3,1,21,2,2
54,0,15,0,12,9,2
97,0,82,0,20,16,2
212,48,2,1,18,0,2
360,3,15,0,11,2,2
198,1,17,0,20,12,2
209,76,2,1,10,3,2
115,14,1,1,1,5,2
246,48,2,1,4,4,2
27,61,0,1,11,2,2
245,48,2,1,6,1,2
141,92,1,1,4,4,2
179,1,17,0,12,1,2
332,25,3,1,5,5,2
186,1,17,0,19,17,2
254,2,66,0,21,18,2
313,25,3,1,6,4,2
109,51,1,1,1,3,2
327,4,3,1,21,2,2
148,51,1,1,23,5,2
384,3,19,0,15,10,2
36,61,0,1,8,1,2
230,76,2,1,23,0,2
175,1,17,0,12,12,2
39,8,0,1,23,4,2
206,76,2,1,8,0,2
367,3,82,0,12,7,2
366,3,15,0,15,2,2
75,0,15,0,17,19,2
42,58,0,1,7,0,2
262,2,66,0,16,11,2
306,25,3,1,15,2,2
290,2,66,0,17,5,2
214,43,2,1,16,0,2
333,46,3,1,10,4,2
58,0,82,0,14,12,2
265,2,82,0,17,10,2
135,92,1,1,11,1,2
391,3,19,0,15,10,2
31,58,0,1,23,1,2
146,14,1,1,22,0,2
218,76,2,1,2,0,2
19,61,0,1,11,0,2
357,3,82,0,18,1,2
298,2,79,0,20,7,2
271,2,66,0,13,8,2
226,48,2,1,17,1,2
173,1,19,0,18,16,2
167,1,19,0,18,13,2
210,76,2,1,21,3,2
217,76,2,1,10,3,2
385,3,82,0,20,11,2
194,1,19,0,20,1,2
57,0,82,0,14,18,2
382,3,19,0,15,16,2
273,2,66,0,18,10,2
33,58,0,1,20,0,2
129,92,1,1,8,1,2
276,2,66,0,14,12,2
6,8,0,1,7,2,2
28,8,0,1,6,2,2
41,58,0,1,6,2,2
111,92,1,1,7,5,2
5,61,0,1,3,1,2
204,43,2,1,6,0,2
242,76,2,1,1,5,2
183,1,19,0,21,18,2
63,0,15,0,21,4,2
16,8,0,1,23,0,2
312,25,3,1,8,0,2
293,2,66,0,12,14,2
373,3,15,0,11,7,2
252,2,82,0,18,2,2
377,3,15,0,15,7,2
89,0,65,0,12,7,2
219,43,2,1,14,5,2
216,48,2,1,14,1,2
24,58,0,1,23,2,2
236,76,2,1,9,2,2
193,1,19,0,17,13,2
195,1,53,0,13,12,2
74,0,82,0,20,6,2
221,76,2,1,20,1,2
240,48,2,1,8,1,2
92,0,65,0,16,3,2
119,14,1,1,7,5,2
138,92,1,1,5,0,2
60,0,65,0,16,2,2
164,1,17,0,20,1,2
