4
1,65,2,1,24,1,0
2,27,1,1,9,5,0
3,50,3,1,24,0,0
4,62,0,1,18,2,0
5,69,1,1,16,2,0
6,0,26,0,12,1,0
7,2,0,1,10,5,0
8,59,3,1,16,4,0
9,55,3,1,24,1,0
10,53,3,1,16,3,0
11,84,3,1,6,4,0
12,1,48,0,20,16,0
13,41,1,1,19,3,0
14,74,1,1,3,2,0
15,0,0,0,20,13,0
16,3,13,0,18,15,0
17,3,7,0,13,11,0
18,3,28,0,21,10,0
19,54,1,1,7,5,0
20,2,25,0,11,6,0
21,2,3,0,11,13,0
22,0,42,0,13,19,0
23,2,44,0,19,1,0
24,1,4,0,18,8,0
25,11,0,1,19,1,0
26,1,0,1,14,0,0
27,53,0,1,23,5,0
28,2,44,0,20,18,0
29,38,2,1,22,0,0
30,26,0,1,6,4,0
31,24,1,1,17,5,0
32,0,47,0,11,0,0
33,2,63,0,21,7,0
34,5,2,1,16,4,0
35,1,36,0,20,14,0
36,2,68,0,17,1,0
37,8,3,1,7,3,0
38,36,1,1,19,0,0
39,14,1,1,13,2,0
40,47,3,1,17,5,0
41,55,1,1,11,4,0
42,55,2,1,24,1,0
43,2,81,0,21,1,0
44,3,46,0,13,2,0
45,68,2,1,4,4,0
46,3,42,0,11,5,0
47,2,69,0,15,1,0
48,2,64,0,13,7,0
49,42,1,1,10,2,0
50,0,79,0,12,7,0
51,2,82,0,20,11,0
52,0,75,0,21,3,0
53,1,39,0,19,0,0
54,0,86,0,17,1,0
55,2,56,0,15,16,0
56,2,5,0,12,18,0
57,0,39,0,17,9,0
58,1,76,0,20,19,0
59,23,2,1,22,0,0
60,2,84,0,11,0,0
61,1,86,0,12,19,0
62,34,2,1,2,1,0
63,3,44,0,18,11,0
64,79,0,1,13,0,0
65,23,3,1,11,4,0
66,7,2,1,19,3,0
67,0,61,0,20,18,0
68,29,1,1,7,1,0
69,35,0,1,11,5,0
70,40,0,1,7,1,0
71,78,0,1,4,4,0
72,37,2,1,5,1,0
73,47,3,1,15,4,0
74,72,0,1,19,5,0
75,64,3,1,12,0,0
76,1,39,0,11,7,0
77,0,20,0,15,2,0
78,2,8,0,19,13,0
79,44,0,1,7,3,0
80,0,2,0,19,19,0
81,70,0,1,23,2,0
82,35,2,1,14,5,0
83,3,72,0,18,5,0
84,1,83,0,11,6,0
85,82,0,1,20,1,0
86,2,16,0,11,13,0
87,60,1,1,7,5,0
88,59,2,1,24,1,0
89,78,1,1,8,0,0
90,3,73,0,13,7,0
91,83,1,1,6,5,0
92,1,67,0,19,3,0
