4
1,2,12,0,20,4,0
2,3,7,0,12,0,0
3,3,52,0,21,5,0
4,3,47,0,18,3,0
5,3,51,0,16,4,0
5,3,53,0,16,4,1
6,65,1,1,1,1,0
6,37,1,1,0,4,0
7,17,3,1,3,1,0
8,31,2,1,17,4,0
9,68,2,1,5,2,0
10,3,0,1,20,5,0
11,1,3,0,14,0,0
11,1,59,0,14,0,1
12,61,0,1,0,2,0
12,86,0,1,0,5,0
13,6,3,1,21,3,0
14,2,47,0,15,3,0
15,58,0,1,12,3,0
16,1,8,0,18,1,0
17,0,69,0,18,4,0
18,3,2,0,15,5,0
19,36,0,1,23,0,0
20,1,11,0,11,0,0
21,1,24,0,18,5,0
22,2,82,0,12,5,0
23,3,15,0,16,1,0
23,3,35,0,16,1,1
24,29,3,1,8,4,0
25,3,49,0,13,0,0
26,55,3,1,19,0,0
27,52,3,1,8,0,0
28,52,0,1,8,0,0
29,83,3,1,2,4,0
30,40,2,1,23,0,0
