4
1,0,8,0,20,4,0
2,54,1,1,7,5,0
3,3,38,0,15,10,0
4,3,27,0,12,7,0
5,1,27,0,20,6,0
6,1,23,0,12,12,0
7,60,0,1,17,1,0
8,0,25,0,17,2,0
9,1,13,0,18,12,0
10,40,2,1,3,5,0
11,3,37,0,13,1,0
12,1,31,0,12,7,0
13,1,6,0,21,5,0
14,76,2,1,20,1,0
15,2,35,0,15,8,0
16,52,0,1,6,4,0
17,68,1,1,3,2,0
18,0,12,0,11,6,0
19,3,33,0,15,19,0
20,46,1,1,5,2,0
21,3,20,0,21,18,0
22,1,32,0,20,7,0
23,52,0,1,15,5,0
24,51,2,1,19,2,0
25,3,24,0,11,13,0
26,52,0,1,18,3,0
27,52,3,1,21,4,0
28,3,3,0,12,4,0
29,2,0,0,12,3,0
30,71,1,1,5,5,0
31,78,1,1,14,2,0
32,70,2,1,12,4,0
33,0,37,0,15,14,0
34,1,14,0,19,1,0
35,2,34,0,17,8,0
36,62,0,1,21,3,0
37,76,1,1,8,0,0
38,3,29,0,13,3,0
39,67,3,1,23,5,0
40,60,2,1,8,3,0
41,2,16,0,17,10,0
42,61,3,1,23,5,0
43,41,0,1,20,0,0
44,45,0,1,3,3,0
45,0,26,0,21,12,0
46,0,27,0,20,3,0
47,57,1,1,9,4,0
48,3,23,0,17,11,0
49,2,17,0,17,14,0
50,44,1,1,14,3,0
51,1,34,0,17,12,0
52,1,12,0,20,8,0
53,3,33,0,17,1,0
54,0,28,0,12,3,0
55,40,1,1,22,4,0
56,1,9,0,18,9,0
57,2,28,0,11,6,0
58,0,17,0,18,17,0
59,3,19,0,13,9,0
60,3,39,0,21,17,0
61,0,27,0,20,11,0
62,76,2,1,13,1,0
63,43,3,1,21,1,0
64,41,0,1,13,0,0
65,1,22,0,13,2,0
66,60,2,1,20,0,0
67,69,2,1,21,4,0
68,1,26,0,12,2,0
69,0,26,0,18,15,0
70,56,1,1,8,4,0
71,51,2,1,11,5,0
72,49,0,1,8,3,0
73,60,1,1,6,2,0
74,50,1,1,7,5,0
75,73,0,1,2,2,0
76,73,0,1,23,0,0
77,3,23,0,12,11,0
78,2,10,0,21,7,0
79,2,28,0,13,7,0
80,72,3,1,6,3,0
81,44,3,1,8,2,0
82,0,9,0,17,12,0
83,3,24,0,17,1,0
84,2,25,0,17,18,0
85,54,0,1,21,3,0
86,43,3,1,2,5,0
87,0,30,0,17,18,0
88,3,6,0,17,3,0
89,67,2,1,14,5,0
90,1,14,0,17,11,0
91,3,7,0,15,8,0
92,58,0,1,12,5,0
93,51,1,1,20,1,0
94,76,1,1,17,5,0
95,54,3,1,2,4,0
96,50,2,1,18,0,0
97,0,26,0,15,4,0
98,3,24,0,11,15,0
99,53,2,1,12,2,0
100,1,30,0,19,19,0
101,1,11,0,19,8,0
102,67,3,1,18,1,0
103,60,1,1,3,5,0
104,2,39,0,13,16,0
105,73,0,1,22,3,0
106,2,33,0,17,1,0
107,67,3,1,15,3,0
108,1,15,0,15,10,0
109,46,2,1,20,5,0
110,1,35,0,17,6,0
111,0,6,0,12,2,0
112,0,6,0,20,9,0
113,1,38,0,20,9,0
114,1,1,0,13,11,0
115,1,28,0,17,9,0
116,47,3,1,18,4,0
117,1,5,0,15,1,0
118,2,17,0,19,5,0
119,2,18,0,15,4,0
120,3,37,0,20,15,0
121,1,20,0,15,11,0
122,1,0,0,15,16,0
123,50,0,1,15,3,0
124,0,7,0,11,2,0
125,2,37,0,18,11,0
