7
0,61,0,1,14,2,2
1,86,0,1,24,5,2
2,61,0,1,11,2,2
3,6,0,1,1,2,2
4,61,0,1,16,1,2
5,86,0,1,7,1,2
6,86,0,1,13,0,2
7,86,0,1,12,1,2
8,6,0,1,0,4,2
9,6,0,1,4,1,2
10,6,0,1,5,5,2
11,6,0,1,5,4,2
12,61,0,1,1,3,2
13,61,0,1,13,4,2
14,6,0,1,5,5,2
15,86,0,1,13,5,2
16,86,0,1,19,4,2
17,86,0,1,8,3,2
18,6,0,1,16,4,2
19,6,0,1,18,3,2
20,6,0,1,5,3,2
21,6,0,1,19,2,2
22,61,0,1,19,0,2
23,61,0,1,1,4,2
24,6,0,1,20,4,2
25,86,0,1,1,5,2
26,61,0,1,7,5,2
27,6,0,1,16,0,2
28,86,0,1,7,1,2
29,6,0,1,15,4,2
30,6,0,1,6,0,2
31,6,0,1,0,4,2
32,6,0,1,21,1,2
33,86,0,1,2,4,2
34,86,0,1,22,2,2
35,6,0,1,3,1,2
36,61,0,1,6,4,2
37,6,0,1,24,5,2
38,86,0,1,1,0,2
39,6,0,1,13,1,2
40,6,0,1,18,2,2
41,61,0,1,4,3,2
42,61,0,1,7,0,2
43,61,0,1,0,0,2
44,6,0,1,7,2,2
45,6,0,1,11,5,2
46,86,0,1,4,1,2
47,6,0,1,20,2,2
48,86,0,1,15,3,2
49,6,0,1,21,2,2
50,86,0,1,13,4,2
51,6,0,1,6,5,2
52,6,0,1,18,4,2
53,86,0,1,5,5,2
54,61,0,1,21,4,2
55,61,0,1,9,5,2
56,86,0,1,5,2,2
57,6,0,1,10,3,2
58,86,0,1,4,1,2
59,86,0,1,19,3,2
60,61,0,1,19,2,2
61,86,0,1,7,2,2
62,86,0,1,22,1,2
63,86,0,1,9,4,2
64,61,0,1,22,4,2
65,86,0,1,7,1,2
66,86,0,1,0,3,2
67,86,0,1,8,4,2
68,86,0,1,7,3,2
69,86,0,1,14,0,2
70,61,0,1,16,2,2
71,86,0,1,7,3,2
72,6,0,1,23,5,2
73,61,0,1,10,2,2
74,6,0,1,3,3,2
75,86,0,1,6,3,2
76,61,0,1,11,3,2
77,6,0,1,0,3,2
78,6,0,1,19,2,2
79,61,0,1,11,4,2
80,86,0,1,16,2,2
81,61,0,1,16,2,2
82,61,0,1,12,4,2
83,6,0,1,3,3,2
84,86,0,1,7,2,2
85,6,0,1,4,4,2
86,6,0,1,10,5,2
87,86,0,1,13,0,2
88,61,0,1,7,2,2
89,61,0,1,24,5,2
90,6,0,1,24,3,2
91,6,0,1,7,0,2
92,86,0,1,19,0,2
93,6,0,1,17,5,2
94,86,0,1,21,5,2
95,61,0,1,20,1,2
96,86,0,1,11,5,2
97,61,0,1,12,2,2
98,6,0,1,20,2,2
99,6,0,1,10,0,2
100,6,0,1,2,4,2
101,6,0,1,6,4,2
102,61,0,1,6,0,2
103,6,0,1,5,3,2
104,6,0,1,24,0,2
105,86,0,1,24,2,2
106,86,0,1,1,5,2
107,6,0,1,13,0,2
108,61,0,1,20,0,2
109,61,0,1,14,2,2
110,86,0,1,22,3,2
111,61,0,1,5,2,2
112,61,0,1,6,4,2
113,86,0,1,6,0,2
114,86,0,1,13,2,2
115,86,0,1,9,1,2
116,61,0,1,11,4,2
117,86,0,1,16,3,2
118,86,0,1,2,5,2
119,61,0,1,20,0,2
120,61,0,1,16,3,2
121,6,0,1,0,1,2
122,6,0,1,24,1,2
123,6,0,1,2,5,2
124,86,0,1,20,0,2
125,6,0,1,24,3,2
126,86,0,1,4,3,2
127,6,0,1,7,5,2
128,86,0,1,19,3,2
129,86,0,1,2,3,2
130,6,0,1,23,5,2
131,86,0,1,0,3,2
132,86,0,1,12,4,2
133,86,0,1,11,1,2
134,6,0,1,19,0,2
135,86,0,1,20,2,2
136,61,0,1,0,3,2
137,61,0,1,15,1,2
138,6,0,1,21,3,2
139,6,0,1,4,2,2
140,6,0,1,10,1,2
141,6,0,1,11,5,2
142,61,0,1,24,5,2
143,86,0,1,12,0,2
144,6,0,1,12,5,2
145,61,0,1,8,5,2
146,61,0,1,6,0,2
147,61,0,1,4,0,2
148,86,0,1,10,3,2
149,86,0,1,18,0,2
150,6,0,1,24,5,2
151,86,0,1,8,2,2
152,6,0,1,22,5,2
153,6,0,1,14,1,2
154,61,0,1,3,5,2
155,61,0,1,24,5,2
156,6,0,1,24,1,2
157,86,0,1,12,4,2
158,86,0,1,10,4,2
159,61,0,1,15,3,2
160,6,0,1,15,1,2
161,6,0,1,0,0,2
162,6,0,1,8,2,2
163,6,0,1,15,3,2
164,61,0,1,4,0,2
165,61,0,1,6,0,2
166,61,0,1,10,3,2
167,86,0,1,3,3,2
168,61,0,1,1,2,2
169,86,0,1,11,4,2
170,86,0,1,7,2,2
171,61,0,1,14,4,2
172,6,0,1,0,2,2
173,86,0,1,23,2,2
174,61,0,1,19,1,2
175,61,0,1,24,0,2
176,61,0,1,0,1,2
177,61,0,1,9,5,2
178,86,0,1,20,4,2
179,61,0,1,23,0,2
180,61,0,1,3,0,2
181,6,0,1,10,4,2
182,6,0,1,14,3,2
183,6,0,1,4,2,2
184,61,0,1,24,0,2
185,86,0,1,19,0,2
186,6,0,1,20,4,2
187,61,0,1,3,0,2
188,86,0,1,4,4,2
189,6,0,1,19,5,2
190,86,0,1,24,0,2
191,61,0,1,10,4,2
192,6,0,1,19,2,2
193,61,0,1,1,0,2
194,6,0,1,8,0,2
195,6,0,1,16,2,2
196,61,0,1,5,2,2
197,86,0,1,14,2,2
198,61,0,1,1,1,2
199,6,0,1,17,5,2
200,0,67,0,12,16,2
201,0,53,0,15,16,2
202,0,67,0,12,7,2
203,0,67,0,21,11,2
204,0,53,0,16,18,2
205,0,65,0,20,3,2
206,0,67,0,12,2,2
207,0,67,0,14,19,2
208,0,67,0,15,4,2
209,0,67,0,18,1,2
210,0,53,0,18,4,2
211,0,65,0,21,5,2
212,0,53,0,15,12,2
213,0,53,0,14,9,2
214,0,53,0,15,16,2
215,0,53,0,12,16,2
216,0,65,0,20,10,2
217,0,53,0,18,9,2
218,0,53,0,14,2,2
219,0,53,0,19,9,2
220,0,65,0,13,7,2
221,0,53,0,20,4,2
222,0,53,0,11,19,2
223,0,67,0,12,15,2
224,0,65,0,16,4,2
225,0,65,0,16,2,2
226,0,67,0,19,8,2
227,0,53,0,15,4,2
228,0,65,0,16,8,2
229,0,67,0,14,0,2
230,0,67,0,14,16,2
231,0,53,0,11,18,2
232,0,53,0,16,12,2
233,0,53,0,13,4,2
234,0,65,0,16,15,2
235,0,67,0,19,2,2
236,0,67,0,14,14,2
237,0,53,0,15,10,2
238,0,65,0,18,1,2
239,0,67,0,20,17,2
240,0,65,0,13,15,2
241,0,53,0,17,7,2
242,0,67,0,21,13,2
243,0,67,0,16,17,2
244,0,53,0,19,14,2
245,0,53,0,17,16,2
246,0,65,0,18,5,2
247,0,67,0,11,13,2
248,0,53,0,13,2,2
249,0,65,0,15,1,2
250,0,53,0,11,13,2
251,0,65,0,13,19,2
252,0,65,0,16,11,2
253,0,67,0,17,11,2
254,0,67,0,18,19,2
255,0,53,0,20,11,2
256,0,53,0,14,10,2
257,0,67,0,17,13,2
258,0,65,0,16,8,2
259,0,67,0,14,6,2
260,0,53,0,17,10,2
261,0,67,0,20,6,2
262,0,65,0,11,11,2
263,0,65,0,17,19,2
264,0,67,0,13,7,2
265,0,53,0,16,0,2
266,0,67,0,18,4,2
267,0,67,0,21,3,2
268,0,53,0,12,9,2
269,0,53,0,14,15,2
270,0,53,0,11,7,2
271,0,67,0,13,13,2
272,0,53,0,14,5,2
273,0,67,0,19,0,2
274,0,53,0,15,1,2
275,0,53,0,18,18,2
276,0,53,0,18,14,2
277,0,67,0,12,8,2
278,0,65,0,19,12,2
279,0,67,0,16,0,2
280,0,65,0,11,8,2
281,0,67,0,12,2,2
282,0,65,0,18,16,2
283,0,67,0,21,18,2
284,0,67,0,20,0,2
285,0,67,0,15,8,2
286,0,65,0,15,13,2
287,0,67,0,11,12,2
288,0,53,0,14,7,2
289,0,65,0,14,8,2
290,0,53,0,17,5,2
291,0,65,0,11,7,2
292,0,65,0,11,19,2
293,0,65,0,17,13,2
294,0,67,0,20,18,2
295,0,67,0,17,13,2
296,0,65,0,17,12,2
297,0,65,0,19,8,2
298,0,65,0,12,18,2
299,0,65,0,13,12,2
300,0,65,0,18,3,2
301,0,67,0,18,19,2
302,0,53,0,15,13,2
303,0,67,0,15,2,2
304,0,53,0,11,17,2
305,0,67,0,14,10,2
306,0,65,0,21,7,2
307,0,67,0,21,8,2
308,0,65,0,18,14,2
309,0,53,0,16,1,2
310,0,67,0,14,0,2
311,0,53,0,16,4,2
312,0,67,0,18,8,2
313,0,53,0,11,3,2
314,0,67,0,12,1,2
315,0,67,0,12,17,2
316,0,65,0,13,10,2
317,0,67,0,12,16,2
318,0,65,0,14,19,2
319,0,65,0,21,17,2
320,0,67,0,14,7,2
321,0,65,0,11,0,2
322,0,67,0,20,15,2
323,0,53,0,12,15,2
324,0,67,0,16,17,2
325,0,53,0,17,15,2
326,0,53,0,19,10,2
327,0,67,0,19,8,2
328,0,67,0,11,14,2
329,0,65,0,11,14,2
330,0,53,0,19,11,2
331,0,53,0,12,15,2
332,0,65,0,15,18,2
333,0,65,0,15,4,2
334,0,65,0,12,3,2
335,0,67,0,12,0,2
336,0,53,0,18,17,2
337,0,67,0,16,9,2
338,0,67,0,20,10,2
339,0,65,0,20,13,2
340,0,53,0,15,14,2
341,0,53,0,15,5,2
342,0,53,0,20,12,2
343,0,67,0,19,1,2
344,0,65,0,21,18,2
345,0,65,0,11,18,2
346,0,67,0,13,4,2
347,0,53,0,20,1,2
348,0,53,0,15,3,2
349,0,65,0,12,4,2
350,0,53,0,21,17,2
351,0,53,0,13,7,2
352,0,53,0,12,15,2
353,0,53,0,15,12,2
354,0,65,0,14,0,2
355,0,65,0,17,10,2
356,0,67,0,15,13,2
357,0,67,0,13,16,2
358,0,67,0,13,3,2
359,0,65,0,16,16,2
360,0,53,0,13,13,2
361,0,67,0,12,14,2
362,0,53,0,19,9,2
363,0,67,0,18,12,2
364,0,53,0,13,12,2
365,0,65,0,18,7,2
366,0,65,0,15,4,2
367,0,65,0,20,8,2
368,0,65,0,11,10,2
369,0,65,0,14,4,2
370,0,67,0,13,6,2
371,0,67,0,19,9,2
372,0,65,0,14,1,2
373,0,65,0,18,4,2
374,0,65,0,21,3,2
375,0,53,0,14,4,2
376,0,67,0,17,12,2
377,0,65,0,17,1,2
378,0,67,0,15,4,2
379,0,65,0,19,4,2
380,0,67,0,12,4,2
381,0,53,0,12,17,2
382,0,65,0,21,16,2
383,0,65,0,17,10,2
384,0,53,0,18,15,2
385,0,67,0,15,1,2
386,0,65,0,18,13,2
387,0,67,0,21,7,2
388,0,65,0,18,8,2
389,0,67,0,20,0,2
390,0,53,0,17,19,2
391,0,53,0,11,14,2
392,0,65,0,20,5,2
393,0,65,0,17,18,2
394,0,53,0,16,13,2
395,0,65,0,13,19,2
396,0,67,0,15,3,2
397,0,65,0,12,5,2
398,0,53,0,12,13,2
399,0,65,0,15,14,2
400,13,1,1,8,0,2
401,13,1,1,2,1,2
402,13,1,1,4,4,2
403,4,1,1,6,1,2
404,11,1,1,11,4,2
405,4,1,1,13,0,2
406,13,1,1,22,2,2
407,13,1,1,12,2,2
408,4,1,1,20,5,2
409,13,1,1,19,0,2
410,11,1,1,13,4,2
411,13,1,1,12,1,2
412,4,1,1,8,2,2
413,11,1,1,1,3,2
414,4,1,1,11,4,2
415,4,1,1,3,3,2
416,11,1,1,3,4,2
417,11,1,1,16,2,2
418,4,1,1,1,4,2
419,11,1,1,21,3,2
420,13,1,1,2,0,2
421,4,1,1,18,2,2
422,11,1,1,0,4,2
423,13,1,1,6,5,2
424,4,1,1,2,3,2
425,11,1,1,1,4,2
426,13,1,1,22,3,2
427,4,1,1,15,5,2
428,13,1,1,11,2,2
429,13,1,1,5,0,2
430,13,1,1,8,0,2
431,13,1,1,22,0,2
432,13,1,1,11,4,2
433,11,1,1,23,0,2
434,11,1,1,22,5,2
435,11,1,1,19,4,2
436,11,1,1,23,0,2
437,11,1,1,10,3,2
438,11,1,1,8,2,2
439,11,1,1,4,5,2
440,4,1,1,13,5,2
441,4,1,1,3,3,2
442,4,1,1,9,1,2
443,4,1,1,24,3,2
444,4,1,1,23,3,2
445,13,1,1,2,4,2
446,11,1,1,24,0,2
447,11,1,1,7,2,2
448,13,1,1,17,3,2
449,4,1,1,6,1,2
450,11,1,1,21,2,2
451,11,1,1,5,1,2
452,11,1,1,2,3,2
453,11,1,1,24,1,2
454,11,1,1,14,2,2
455,11,1,1,14,3,2
456,13,1,1,17,0,2
457,13,1,1,17,3,2
458,4,1,1,1,1,2
459,4,1,1,16,1,2
460,11,1,1,5,3,2
461,13,1,1,8,0,2
462,4,1,1,19,1,2
463,13,1,1,18,4,2
464,11,1,1,12,3,2
465,13,1,1,20,1,2
466,4,1,1,7,4,2
467,13,1,1,0,4,2
468,13,1,1,21,3,2
469,13,1,1,17,5,2
470,4,1,1,3,2,2
471,13,1,1,14,3,2
472,13,1,1,21,5,2
473,11,1,1,1,5,2
474,4,1,1,2,5,2
475,4,1,1,11,2,2
476,11,1,1,16,2,2
477,13,1,1,11,2,2
478,4,1,1,3,1,2
479,13,1,1,15,5,2
480,4,1,1,9,3,2
481,4,1,1,12,2,2
482,13,1,1,11,5,2
483,11,1,1,24,3,2
484,4,1,1,21,2,2
485,4,1,1,4,3,2
486,11,1,1,10,5,2
487,4,1,1,22,0,2
488,11,1,1,13,2,2
489,11,1,1,15,4,2
490,4,1,1,8,1,2
491,4,1,1,10,5,2
492,13,1,1,20,5,2
493,4,1,1,7,3,2
494,11,1,1,3,2,2
495,11,1,1,12,0,2
496,13,1,1,4,2,2
497,4,1,1,14,4,2
498,4,1,1,3,1,2
499,13,1,1,23,5,2
500,11,1,1,3,2,2
501,11,1,1,6,1,2
502,13,1,1,14,4,2
503,11,1,1,0,5,2
504,4,1,1,17,5,2
505,11,1,1,23,0,2
506,11,1,1,12,0,2
507,13,1,1,9,4,2
508,13,1,1,22,5,2
509,11,1,1,18,2,2
510,11,1,1,10,5,2
511,13,1,1,13,5,2
512,13,1,1,8,0,2
513,4,1,1,6,0,2
514,13,1,1,9,4,2
515,11,1,1,7,4,2
516,4,1,1,6,0,2
517,4,1,1,5,3,2
518,4,1,1,22,5,2
519,4,1,1,11,1,2
520,4,1,1,0,2,2
521,11,1,1,19,2,2
522,4,1,1,8,3,2
523,11,1,1,19,0,2
524,13,1,1,17,2,2
525,4,1,1,7,1,2
526,11,1,1,15,2,2
527,13,1,1,14,1,2
528,13,1,1,16,1,2
529,4,1,1,14,3,2
530,4,1,1,7,1,2
531,13,1,1,18,5,2
532,13,1,1,7,0,2
533,11,1,1,21,5,2
534,11,1,1,2,1,2
535,4,1,1,16,3,2
536,11,1,1,12,5,2
537,4,1,1,19,5,2
538,4,1,1,17,1,2
539,11,1,1,13,3,2
540,11,1,1,0,3,2
541,13,1,1,9,2,2
542,11,1,1,7,4,2
543,4,1,1,15,4,2
544,4,1,1,0,5,2
545,13,1,1,21,5,2
546,11,1,1,17,1,2
547,13,1,1,24,4,2
548,13,1,1,20,2,2
549,4,1,1,21,4,2
550,4,1,1,3,4,2
551,4,1,1,16,3,2
552,11,1,1,12,4,2
553,11,1,1,1,4,2
554,13,1,1,12,2,2
555,4,1,1,23,4,2
556,13,1,1,13,1,2
557,4,1,1,9,4,2
558,11,1,1,20,3,2
559,4,1,1,8,3,2
560,11,1,1,0,3,2
561,13,1,1,8,5,2
562,4,1,1,21,4,2
563,13,1,1,6,1,2
564,4,1,1,17,3,2
565,11,1,1,11,2,2
566,13,1,1,9,0,2
567,11,1,1,10,3,2
568,4,1,1,1,0,2
569,11,1,1,10,1,2
570,13,1,1,6,1,2
571,4,1,1,9,5,2
572,4,1,1,6,5,2
573,4,1,1,6,4,2
574,11,1,1,10,3,2
575,13,1,1,2,2,2
576,4,1,1,13,4,2
577,11,1,1,12,2,2
578,4,1,1,9,5,2
579,11,1,1,22,1,2
580,13,1,1,16,5,2
581,13,1,1,8,2,2
582,11,1,1,17,0,2
583,11,1,1,24,5,2
584,13,1,1,5,1,2
585,4,1,1,16,5,2
586,4,1,1,5,4,2
587,11,1,1,21,2,2
588,4,1,1,19,1,2
589,13,1,1,3,4,2
590,4,1,1,6,5,2
591,13,1,1,13,4,2
592,13,1,1,18,2,2
593,13,1,1,1,5,2
594,11,1,1,3,4,2
595,4,1,1,23,0,2
596,13,1,1,16,0,2
597,4,1,1,13,1,2
598,13,1,1,4,1,2
599,11,1,1,17,0,2
600,1,66,0,14,12,2
601,1,23,0,16,12,2
602,1,66,0,11,6,2
603,1,18,0,14,16,2
604,1,66,0,18,3,2
605,1,23,0,20,9,2
606,1,23,0,18,1,2
607,1,18,0,17,18,2
608,1,23,0,21,17,2
609,1,66,0,15,1,2
610,1,66,0,16,8,2
611,1,18,0,16,11,2
612,1,66,0,20,14,2
613,1,23,0,21,8,2
614,1,66,0,12,4,2
615,1,66,0,19,6,2
616,1,23,0,11,2,2
617,1,66,0,15,0,2
618,1,18,0,19,14,2
619,1,66,0,13,9,2
620,1,18,0,12,15,2
621,1,18,0,11,8,2
622,1,23,0,21,15,2
623,1,23,0,14,10,2
624,1,66,0,21,1,2
625,1,23,0,15,6,2
626,1,66,0,18,10,2
627,1,18,0,20,18,2
628,1,18,0,13,6,2
629,1,66,0,20,14,2
630,1,23,0,16,15,2
631,1,23,0,18,0,2
632,1,23,0,12,6,2
633,1,23,0,19,15,2
634,1,66,0,17,2,2
635,1,66,0,14,8,2
636,1,66,0,14,15,2
637,1,18,0,20,17,2
638,1,23,0,18,11,2
639,1,66,0,18,9,2
640,1,23,0,14,14,2
641,1,23,0,15,15,2
642,1,23,0,12,1,2
643,1,23,0,14,9,2
644,1,23,0,18,2,2
645,1,23,0,17,12,2
646,1,23,0,21,9,2
647,1,23,0,20,10,2
648,1,23,0,13,4,2
649,1,23,0,12,14,2
650,1,18,0,15,13,2
651,1,23,0,18,19,2
